gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,lineage
FAM87B,,1.0,1.0,0.0,False,Hepatocyte
LINC00115,0.010220567341973873,0.5761449898004768,1.0,13.286561,False,Hepatocyte
FAM41C,-0.002972606076513649,0.8708445048007687,1.0,14.768581,False,Hepatocyte
TTLL10-AS1,,1.0,1.0,0.0,False,Hepatocyte
TP73-AS1,0.024288364409562127,0.18396725194268296,1.0,13.576671,False,Hepatocyte
LINC01134,0.028624885154687002,0.11736085931316266,1.0,12.573662,False,Hepatocyte
ENO1-AS1,0.03456388229230873,0.05862127984039281,0.9033957946831964,13.038757,False,Hepatocyte
PINK1-AS,,1.0,1.0,0.0,False,Hepatocyte
LINC00339,0.01417683041041119,0.43808258090024804,1.0,14.251036,False,Hepatocyte
MDS2,-0.01777555668453227,0.33089938310521927,1.0,13.085175,False,Hepatocyte
SNHG12,0.0679419401102069,0.00019894134278231564,0.011445758588075892,16.001137,False,Hepatocyte
MATN1-AS1,0.03151447525379297,0.08468978225625302,1.0,14.5399685,False,Hepatocyte
ZMYM4-AS1,0.010627266191525837,0.5610581179469615,1.0,13.263866,False,Hepatocyte
NFYC-AS1,-0.005113193811117246,0.7797338008955305,1.0,13.251399,False,Hepatocyte
SZT2-AS1,,1.0,1.0,0.0,False,Hepatocyte
HYI-AS1,,1.0,1.0,0.0,False,Hepatocyte
KDM4A-AS1,0.006371815458209346,0.7274590970960548,1.0,14.197628,False,Hepatocyte
MKNK1-AS1,0.018410020337757693,0.31392796683109403,1.0,12.926437,False,Hepatocyte
EFCAB14-AS1,,1.0,1.0,0.0,False,Hepatocyte
CYP4A22-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00853,,1.0,1.0,0.0,False,Hepatocyte
FOXD2-AS1,0.027694338463289718,0.12976695195912166,1.0,12.652679,False,Hepatocyte
SSBP3-AS1,,1.0,1.0,0.0,False,Hepatocyte
DAB1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01135,,1.0,1.0,0.0,False,Hepatocyte
DLEU2L,-0.0009568134923849885,0.9582637177119872,1.0,14.829014,False,Hepatocyte
GNG12-AS1,,1.0,1.0,0.0,False,Hepatocyte
ZRANB2-AS1,,1.0,1.0,0.0,False,Hepatocyte
NEXN-AS1,0.02553716204232328,0.16242173539215043,1.0,12.851332,False,Hepatocyte
LINC01140,,1.0,1.0,0.0,False,Hepatocyte
DPYD-AS1,,1.0,1.0,0.0,False,Hepatocyte
DPYD-AS2,,1.0,1.0,0.0,False,Hepatocyte
VAV3-AS1,,1.0,1.0,0.0,False,Hepatocyte
LAMTOR5-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01160,,1.0,1.0,0.0,False,Hepatocyte
SLC16A1-AS1,0.03879858242817925,0.03376453746690384,0.6349113179584368,13.456646,False,Hepatocyte
AP4B1-AS1,-0.0064376879830584785,0.7247554219312866,1.0,13.060668,False,Hepatocyte
WARS2-IT1,,1.0,1.0,0.0,False,Hepatocyte
LINC00623,0.012142386531540034,0.5065958843503175,1.0,13.284836,False,Hepatocyte
LINC01138,,1.0,1.0,0.0,False,Hepatocyte
LINC00869,-0.0245220201971626,0.17978284284140178,1.0,13.14797,False,Hepatocyte
ADAMTSL4-AS1,-0.014287352095740289,0.4345196514425167,1.0,2.2940273,False,Hepatocyte
FLG-AS1,,1.0,1.0,0.0,False,Hepatocyte
RUSC1-AS1,-0.022829255998326976,0.2117382608748224,1.0,13.077169,False,Hepatocyte
LINC01133,,1.0,1.0,0.0,False,Hepatocyte
LINC00970,,1.0,1.0,0.0,False,Hepatocyte
DNM3OS,,1.0,1.0,0.0,False,Hepatocyte
GAS5-AS1,-0.012107681382385157,0.5078115608550225,1.0,13.163013,False,Hepatocyte
RASAL2-AS1,,1.0,1.0,0.0,False,Hepatocyte
C1orf220,,1.0,1.0,0.0,False,Hepatocyte
GS1-279B7.1,,1.0,1.0,0.0,False,Hepatocyte
LINC01036,,1.0,1.0,0.0,False,Hepatocyte
LINC01031,,1.0,1.0,0.0,False,Hepatocyte
MIR181A1HG,0.004599861485884317,0.80135880259253,1.0,13.228823,False,Hepatocyte
LINC00862,0.008910702070563464,0.6259911731207367,1.0,14.113068,False,Hepatocyte
IPO9-AS1,,1.0,1.0,0.0,False,Hepatocyte
PCAT6,,1.0,1.0,0.0,False,Hepatocyte
LEMD1-AS1,,1.0,1.0,0.0,False,Hepatocyte
SRGAP2-AS1,,1.0,1.0,0.0,False,Hepatocyte
SERTAD4-AS1,,1.0,1.0,0.0,False,Hepatocyte
PROX1-AS1,,1.0,1.0,0.0,False,Hepatocyte
RNU6ATAC35P,,1.0,1.0,0.0,False,Hepatocyte
ITPKB-AS1,,1.0,1.0,0.0,False,Hepatocyte
TMEM78,,1.0,1.0,0.0,False,Hepatocyte
LINC00582,,1.0,1.0,0.0,False,Hepatocyte
LINC00184,,1.0,1.0,0.0,False,Hepatocyte
LINC01132,,1.0,1.0,0.0,False,Hepatocyte
LGALS8-AS1,0.026975279656300904,0.14003227918229963,1.0,12.446194,False,Hepatocyte
LINC01115,0.02063560000889862,0.25899224726933595,1.0,13.153585,False,Hepatocyte
TRAPPC12-AS1,0.029576580634525142,0.10565539777475054,1.0,12.774402,False,Hepatocyte
LINC00487,,1.0,1.0,0.0,False,Hepatocyte
LINC00298,,1.0,1.0,0.0,False,Hepatocyte
LINC00299,,1.0,1.0,0.0,False,Hepatocyte
RN7SL832P,0.004073426324757929,0.8236947666234478,1.0,13.204052,False,Hepatocyte
LINC00570,,1.0,1.0,0.0,False,Hepatocyte
LINC00276,,1.0,1.0,0.0,False,Hepatocyte
LINC00954,0.023642465782699417,0.1959086559748804,1.0,14.602026,False,Hepatocyte
DNAJC27-AS1,-0.005103063235276805,0.780158985059095,1.0,13.308533,False,Hepatocyte
AGBL5-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00486,,1.0,1.0,0.0,False,Hepatocyte
RMDN2-AS1,,1.0,1.0,0.0,False,Hepatocyte
CYP1B1-AS1,-0.016739266050930745,0.3598705791578927,1.0,12.94635,False,Hepatocyte
SLC8A1-AS1,-0.01183274713265414,0.5174959682908017,1.0,13.0926075,False,Hepatocyte
SIX3-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01118,,1.0,1.0,0.0,False,Hepatocyte
LINC01119,,1.0,1.0,0.0,False,Hepatocyte
LINC01122,0.023168497736948367,0.20502588619987272,1.0,13.158537,False,Hepatocyte
LINC00309,0.018453949973236197,0.31277445284505234,1.0,14.105148,False,Hepatocyte
MEIS1-AS2,,1.0,1.0,0.0,False,Hepatocyte
PCBP1-AS1,0.035576010778774335,0.05160286260616646,0.8096958259840301,1.1711881,False,Hepatocyte
DGUOK-AS1,,1.0,1.0,0.0,False,Hepatocyte
DCTN1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LBX2-AS1,0.00835252225025078,0.6477818182753198,1.0,13.127943,False,Hepatocyte
LINC00342,0.02267457096424321,0.21485106713360808,1.0,13.930748,False,Hepatocyte
LINC01104,,1.0,1.0,0.0,False,Hepatocyte
LINC01102,,1.0,1.0,0.0,False,Hepatocyte
LINC01114,,1.0,1.0,0.0,False,Hepatocyte
RGPD4-AS1,0.022364843776196165,0.2211826740874332,1.0,13.078811,False,Hepatocyte
SH3RF3-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01123,,1.0,1.0,0.0,False,Hepatocyte
LINC01106,,1.0,1.0,0.0,False,Hepatocyte
FAM138B,,1.0,1.0,0.0,False,Hepatocyte
DPP10-AS1,,1.0,1.0,0.0,False,Hepatocyte
STEAP3-AS1,,1.0,1.0,0.0,False,Hepatocyte
NIFK-AS1,-0.029927155642157373,0.10158436078297481,1.0,15.205349,False,Hepatocyte
LINC01087,,1.0,1.0,0.0,False,Hepatocyte
C2orf27A,,1.0,1.0,0.0,False,Hepatocyte
CCNT2-AS1,-0.005077986816618528,0.7812117344569112,1.0,14.174152,False,Hepatocyte
ZEB2-AS1,0.009802463442332786,0.59185159240131,1.0,13.032145,False,Hepatocyte
TEX41,,1.0,1.0,0.0,False,Hepatocyte
CCDC148-AS1,,1.0,1.0,0.0,False,Hepatocyte
CERS6-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01124,,1.0,1.0,0.0,False,Hepatocyte
HOXD-AS2,,1.0,1.0,0.0,False,Hepatocyte
LINC01116,0.011447574078599037,0.5312224088371358,1.0,14.140879,False,Hepatocyte
LINC01117,,1.0,1.0,0.0,False,Hepatocyte
TTN-AS1,0.02347674645304206,0.1990620478090809,1.0,15.657769,False,Hepatocyte
LINC01090,,1.0,1.0,0.0,False,Hepatocyte
OSGEPL1-AS1,,1.0,1.0,0.0,False,Hepatocyte
CFLAR-AS1,,1.0,1.0,0.0,False,Hepatocyte
IDH1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00607,,1.0,1.0,0.0,False,Hepatocyte
DIRC3,0.011140819402870558,0.5422847523375507,1.0,13.251296,False,Hepatocyte
LINC00608,,1.0,1.0,0.0,False,Hepatocyte
CCDC140,,1.0,1.0,0.0,False,Hepatocyte
BOK-AS1,,1.0,1.0,0.0,False,Hepatocyte
EGOT,0.026192774483989545,0.15190090317939758,1.0,12.686847,False,Hepatocyte
BHLHE40-AS1,0.015817563845869874,0.3869347538678169,1.0,13.263666,False,Hepatocyte
GRM7-AS1,,1.0,1.0,0.0,False,Hepatocyte
LMCD1-AS1,,1.0,1.0,0.0,False,Hepatocyte
PRRT3-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00852,,1.0,1.0,0.0,False,Hepatocyte
GHRLOS,-0.012394619420865225,0.49780664351198667,1.0,14.809092,False,Hepatocyte
HDAC11-AS1,,1.0,1.0,0.0,False,Hepatocyte
TPRXL,,1.0,1.0,0.0,False,Hepatocyte
FGD5-AS1,-0.030052066504024626,0.10016437214086314,1.0,1.600683,False,Hepatocyte
SH3BP5-AS1,0.03403660874776248,0.0625807574990147,0.9474946266956087,13.874136,False,Hepatocyte
EAF1-AS1,0.028730629096891242,0.11601204404635397,1.0,12.607832,False,Hepatocyte
LINC00691,,1.0,1.0,0.0,False,Hepatocyte
LINC00692,,1.0,1.0,0.0,False,Hepatocyte
RBMS3-AS3,,1.0,1.0,0.0,False,Hepatocyte
RBMS3-AS2,,1.0,1.0,0.0,False,Hepatocyte
OSBPL10-AS1,,1.0,1.0,0.0,False,Hepatocyte
ACVR2B-AS1,,1.0,1.0,0.0,False,Hepatocyte
ENTPD3-AS1,0.006713034321770732,0.7134915357667977,1.0,14.585194,False,Hepatocyte
VIPR1-AS1,,1.0,1.0,0.0,False,Hepatocyte
SNRK-AS1,0.01324971595819092,0.46862393483532194,1.0,12.635902,False,Hepatocyte
ZNF197-AS1,,1.0,1.0,0.0,False,Hepatocyte
LIMD1-AS1,-0.002978850890511888,0.8705755651813643,1.0,13.206877,False,Hepatocyte
KIF9-AS1,0.017270676863267102,0.34482056650343196,1.0,13.917385,False,Hepatocyte
PRKAR2A-AS1,,1.0,1.0,0.0,False,Hepatocyte
ARIH2OS,0.04588548826451354,0.012038583658791464,0.30556757933932455,15.198706,False,Hepatocyte
BSN-AS1,,1.0,1.0,0.0,False,Hepatocyte
SEMA3B-AS1,,1.0,1.0,0.0,False,Hepatocyte
ZMYND10-AS1,,1.0,1.0,0.0,False,Hepatocyte
ITIH4-AS1,,1.0,1.0,0.0,False,Hepatocyte
WNT5A-AS1,,1.0,1.0,0.0,False,Hepatocyte
FLNB-AS1,,1.0,1.0,0.0,False,Hepatocyte
THOC7-AS1,,1.0,1.0,0.0,False,Hepatocyte
PSMD6-AS2,0.038314608204006666,0.03604918961069067,0.6481343882088759,15.355469,False,Hepatocyte
PRICKLE2-AS3,,1.0,1.0,0.0,False,Hepatocyte
ADAMTS9-AS2,,1.0,1.0,0.0,False,Hepatocyte
FOXP1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00877,-0.07898654762585874,1.5122295708421483e-05,0.0016313176495459675,2.9886029,False,Hepatocyte
LINC00870,,1.0,1.0,0.0,False,Hepatocyte
LINC00960,,1.0,1.0,0.0,False,Hepatocyte
LINC00971,,1.0,1.0,0.0,False,Hepatocyte
ST3GAL6-AS1,,1.0,1.0,0.0,False,Hepatocyte
ZBTB11-AS1,0.029132456077267343,0.11099731060558389,1.0,12.783096,False,Hepatocyte
LINC00882,,1.0,1.0,0.0,False,Hepatocyte
LINC00636,,1.0,1.0,0.0,False,Hepatocyte
PLCXD2-AS1,,1.0,1.0,0.0,False,Hepatocyte
SIDT1-AS1,0.05432233350774601,0.0029458355571739536,0.10592733691004676,13.903654,False,Hepatocyte
ZBTB20-AS1,,1.0,1.0,0.0,False,Hepatocyte
ZBTB20-AS2,0.043076000291941835,0.018417345513951685,0.4200999836363116,13.551365,False,Hepatocyte
ZBTB20-AS3,,1.0,1.0,0.0,False,Hepatocyte
ZBTB20-AS4,-0.0066089963877648235,0.7177403484720039,1.0,13.283474,False,Hepatocyte
ARHGAP31-AS1,,1.0,1.0,0.0,False,Hepatocyte
MYLK-AS1,,1.0,1.0,0.0,False,Hepatocyte
RUVBL1-AS1,-0.010161992845827193,0.5783335317188382,1.0,13.256357,False,Hepatocyte
NPHP3-AS1,,1.0,1.0,0.0,False,Hepatocyte
BFSP2-AS1,0.010881051652816005,0.5517415635593271,1.0,13.148064,False,Hepatocyte
IL20RB-AS1,,1.0,1.0,0.0,False,Hepatocyte
ATP1B3-AS1,,1.0,1.0,0.0,False,Hepatocyte
PLS1-AS1,,1.0,1.0,0.0,False,Hepatocyte
SLC9A9-AS2,,1.0,1.0,0.0,False,Hepatocyte
TM4SF1-AS1,,1.0,1.0,0.0,False,Hepatocyte
WWTR1-AS1,,1.0,1.0,0.0,False,Hepatocyte
SIAH2-AS1,,1.0,1.0,0.0,False,Hepatocyte
CLRN1-AS1,0.0038808026788955045,0.8319043738535948,1.0,13.084536,False,Hepatocyte
MBNL1-AS1,0.014087942585257156,0.440960235381478,1.0,14.118448,False,Hepatocyte
TIPARP-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00886,,1.0,1.0,0.0,False,Hepatocyte
LINC00880,,1.0,1.0,0.0,False,Hepatocyte
LINC00881,,1.0,1.0,0.0,False,Hepatocyte
IL12A-AS1,,1.0,1.0,0.0,False,Hepatocyte
TERC,,1.0,1.0,0.0,False,Hepatocyte
SEC62-AS1,,1.0,1.0,0.0,False,Hepatocyte
NAALADL2-AS2,,1.0,1.0,0.0,False,Hepatocyte
LINC00501,,1.0,1.0,0.0,False,Hepatocyte
LINC00578,,1.0,1.0,0.0,False,Hepatocyte
PEX5L-AS1,,1.0,1.0,0.0,False,Hepatocyte
MCCC1-AS1,,1.0,1.0,0.0,False,Hepatocyte
KLHL6-AS1,,1.0,1.0,0.0,False,Hepatocyte
YEATS2-AS1,-0.007518394290721264,0.680910173676898,1.0,13.132058,False,Hepatocyte
ABCC5-AS1,,1.0,1.0,0.0,False,Hepatocyte
ADIPOQ-AS1,,1.0,1.0,0.0,False,Hepatocyte
LPP-AS2,-0.0008011577465583392,0.9650486697236538,1.0,14.671621,False,Hepatocyte
LPP-AS1,,1.0,1.0,0.0,False,Hepatocyte
TPRG1-AS1,,1.0,1.0,0.0,False,Hepatocyte
OSTN-AS1,,1.0,1.0,0.0,False,Hepatocyte
OPA1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00887,0.008956511904698889,0.624216888423333,1.0,13.2547,False,Hepatocyte
TMEM44-AS1,-2.9873934369620636e-05,0.9986963026056681,1.0,13.292194,False,Hepatocyte
XXYLT1-AS2,0.02989381246113785,0.10196610326122466,1.0,12.351572,False,Hepatocyte
TNK2-AS1,0.031162739767588696,0.08822280710790646,1.0,13.227169,False,Hepatocyte
LINC00885,,1.0,1.0,0.0,False,Hepatocyte
TM4SF19-AS1,,1.0,1.0,0.0,False,Hepatocyte
UBXN7-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01063,0.0014366860722656253,0.9373674749511531,1.0,14.030872,False,Hepatocyte
NCBP2-AS1,0.02553716204232328,0.16242173539215043,1.0,12.851332,False,Hepatocyte
DLG1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LMLN-AS1,,1.0,1.0,0.0,False,Hepatocyte
NOP14-AS1,0.02288002950512874,0.2107236562772888,1.0,13.668619,False,Hepatocyte
STX18-AS1,0.03183982908550723,0.08152444597370646,1.0,12.984425,False,Hepatocyte
AFAP1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01085,,1.0,1.0,0.0,False,Hepatocyte
LINC00504,0.03065516884500836,0.09352947190547665,1.0,12.398216,False,Hepatocyte
TAPT1-AS1,0.017777402482975855,0.33084916446774176,1.0,14.767295,False,Hepatocyte
UGDH-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00682,,1.0,1.0,0.0,False,Hepatocyte
IGFBP7-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01094,0.012252689036161462,0.5027423076390808,1.0,14.1007595,False,Hepatocyte
LINC01088,,1.0,1.0,0.0,False,Hepatocyte
LINC00989,,1.0,1.0,0.0,False,Hepatocyte
THAP9-AS1,-0.008085038931183598,0.658333448503755,1.0,1.538759,False,Hepatocyte
WDFY3-AS1,,1.0,1.0,0.0,False,Hepatocyte
FAM13A-AS1,0.02069817287098243,0.25755048063694563,1.0,1.393657,False,Hepatocyte
TET2-AS1,,1.0,1.0,0.0,False,Hepatocyte
SEC24B-AS1,,1.0,1.0,0.0,False,Hepatocyte
SNHG8,0.07464079516742562,4.348224173318131e-05,0.002680369615409677,16.741467,False,Hepatocyte
IL21-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01091,,1.0,1.0,0.0,False,Hepatocyte
LINC00500,,1.0,1.0,0.0,False,Hepatocyte
SMARCA5-AS1,,1.0,1.0,0.0,False,Hepatocyte
HHIP-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01095,,1.0,1.0,0.0,False,Hepatocyte
FAM218A,,1.0,1.0,0.0,False,Hepatocyte
HAND2-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC01099,,1.0,1.0,0.0,False,Hepatocyte
WWC2-AS2,,1.0,1.0,0.0,False,Hepatocyte
LINC01093,0.021168322654084214,0.2468955315708121,1.0,14.2204685,False,Hepatocyte
LINC01018,,1.0,1.0,0.0,False,Hepatocyte
MIR4458HG,,1.0,1.0,0.0,False,Hepatocyte
SNHG18,,1.0,1.0,0.0,False,Hepatocyte
GDNF-AS1,,1.0,1.0,0.0,False,Hepatocyte
LIFR-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00604,,1.0,1.0,0.0,False,Hepatocyte
NNT-AS1,0.0363299413689556,0.0468439919646085,0.7627616050086252,12.82818,False,Hepatocyte
PART1,,1.0,1.0,0.0,False,Hepatocyte
C5orf64,,1.0,1.0,0.0,False,Hepatocyte
MAST4-AS1,,1.0,1.0,0.0,False,Hepatocyte
ZBED3-AS1,,1.0,1.0,0.0,False,Hepatocyte
CKMT2-AS1,,1.0,1.0,0.0,False,Hepatocyte
VCAN-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00461,,1.0,1.0,0.0,False,Hepatocyte
MEF2C-AS1,-0.0029928380634324484,0.8699732468815792,1.0,13.894051,False,Hepatocyte
LUCAT1,0.012208079240920213,0.5042989474708116,1.0,1.2640243,False,Hepatocyte
RGMB-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00491,,1.0,1.0,0.0,False,Hepatocyte
LINC01023,,1.0,1.0,0.0,False,Hepatocyte
STARD4-AS1,,1.0,1.0,0.0,False,Hepatocyte
EPB41L4A-AS1,0.05395945835603694,0.0031425054646274484,0.1084792886389395,15.23809,False,Hepatocyte
LINC00992,,1.0,1.0,0.0,False,Hepatocyte
SMAD5-AS1,,1.0,1.0,0.0,False,Hepatocyte
ARHGAP26-AS1,,1.0,1.0,0.0,False,Hepatocyte
GRPEL2-AS1,,1.0,1.0,0.0,False,Hepatocyte
SAP30L-AS1,-0.001490989585079744,0.9350052510337681,1.0,13.036364,False,Hepatocyte
PRR7-AS1,-0.010415778307117363,0.5688795930619585,1.0,13.132058,False,Hepatocyte
C5orf60,,1.0,1.0,0.0,False,Hepatocyte
LINC00847,0.010741661218513445,0.5568492260116851,1.0,14.151417,False,Hepatocyte
CTC-338M12.4,-0.011134837114106176,0.5425016246836921,1.0,13.119109,False,Hepatocyte
TRIM52-AS1,0.020278086227098358,0.2673370107443375,1.0,1.9000325,False,Hepatocyte
LINC01011,0.01989829206425967,0.27640222540743287,1.0,13.120558,False,Hepatocyte
LY86-AS1,,1.0,1.0,0.0,False,Hepatocyte
HULC,,1.0,1.0,0.0,False,Hepatocyte
TFAP2A-AS1,,1.0,1.0,0.0,False,Hepatocyte
GFOD1-AS1,,1.0,1.0,0.0,False,Hepatocyte
JARID2-AS1,-0.026765366873022663,0.14314381294236808,1.0,14.759844,False,Hepatocyte
CASC15,,1.0,1.0,0.0,False,Hepatocyte
HCG11,0.031535747845352784,0.08447983114225702,1.0,14.059393,False,Hepatocyte
LINC00240,,1.0,1.0,0.0,False,Hepatocyte
ZSCAN16-AS1,0.07547963188252362,3.561511082923896e-05,0.0024128775848661346,15.842722,False,Hepatocyte
HCG14,,1.0,1.0,0.0,False,Hepatocyte
HCG15,-0.011029093171901937,0.5463422146033132,1.0,13.2860775,False,Hepatocyte
HCG9,,1.0,1.0,0.0,False,Hepatocyte
HCG17,0.026975279656300904,0.14003227918229963,1.0,12.446194,False,Hepatocyte
HCG18,0.054645208212490644,0.0027803537136160553,0.1043237067326372,2.8699043,False,Hepatocyte
MDC1-AS1,,1.0,1.0,0.0,False,Hepatocyte
HCG20,0.0059746420003293586,0.7438315545935773,1.0,13.2661705,False,Hepatocyte
HCG21,,1.0,1.0,0.0,False,Hepatocyte
HCG22,,1.0,1.0,0.0,False,Hepatocyte
HCG27,-0.03145758710989593,0.08525331643012489,1.0,1.9773467,False,Hepatocyte
LINC01149,,1.0,1.0,0.0,False,Hepatocyte
DDX39B-AS1,,1.0,1.0,0.0,False,Hepatocyte
C6orf47-AS1,,1.0,1.0,0.0,False,Hepatocyte
SAPCD1-AS1,0.03141027887701696,0.08572425638624781,1.0,14.127998,False,Hepatocyte
HLA-DQB1-AS1,,1.0,1.0,0.0,False,Hepatocyte
HCG24,,1.0,1.0,0.0,False,Hepatocyte
HCG25,,1.0,1.0,0.0,False,Hepatocyte
GGNBP1,,1.0,1.0,0.0,False,Hepatocyte
LINC00336,,1.0,1.0,0.0,False,Hepatocyte
BTBD9-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00951,,1.0,1.0,0.0,False,Hepatocyte
TRAM2-AS1,0.029700190964362938,0.10420546114063944,1.0,13.110386,False,Hepatocyte
LINC00472,,1.0,1.0,0.0,False,Hepatocyte
KCNQ5-AS1,,1.0,1.0,0.0,False,Hepatocyte
HMGN3-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00222,,1.0,1.0,0.0,False,Hepatocyte
TRAF3IP2-AS1,-0.002800730232666749,0.8782522759456857,1.0,15.040556,False,Hepatocyte
LINC01013,,1.0,1.0,0.0,False,Hepatocyte
LINC01010,0.017141093031306846,0.3484529797586335,1.0,12.973352,False,Hepatocyte
STXBP5-AS1,0.025469347463498007,0.1635405927377143,1.0,13.303188,False,Hepatocyte
EZR-AS1,,1.0,1.0,0.0,False,Hepatocyte
AIRN,,1.0,1.0,0.0,False,Hepatocyte
CAHM,0.005709489051885412,0.754827126334659,1.0,15.099787,False,Hepatocyte
KIF25-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00242,,1.0,1.0,0.0,False,Hepatocyte
LINC00574,,1.0,1.0,0.0,False,Hepatocyte
PSMG3-AS1,,1.0,1.0,0.0,False,Hepatocyte
KIAA0087,,1.0,1.0,0.0,False,Hepatocyte
HOTAIRM1,-0.06255223586576117,0.0006156511899791843,0.03125335158541389,1.3433452,False,Hepatocyte
HOXA-AS2,0.013779679039551374,0.4510234287412788,1.0,13.119886,False,Hepatocyte
HOXA-AS3,,1.0,1.0,0.0,False,Hepatocyte
HOXA10-AS,,1.0,1.0,0.0,False,Hepatocyte
HOXA11-AS,,1.0,1.0,0.0,False,Hepatocyte
HOTTIP,,1.0,1.0,0.0,False,Hepatocyte
JAZF1-AS1,0.025071888696624633,0.17021519374927188,1.0,12.723531,False,Hepatocyte
ELMO1-AS1,0.02486040081221616,0.17384890475354495,1.0,13.022743,False,Hepatocyte
POU6F2-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00265,0.018835958275900185,0.30286134526214337,1.0,13.222542,False,Hepatocyte
INHBA-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00957,0.03764297465733761,0.039437022151325905,0.6806830023318851,13.196499,False,Hepatocyte
SNHG15,0.047658207820965595,0.009103865518392302,0.2534398691087921,14.817113,False,Hepatocyte
LINC00525,,1.0,1.0,0.0,False,Hepatocyte
LINC00174,-0.004885388646249522,0.7893105515201644,1.0,13.145876,False,Hepatocyte
TP53TG1,0.0753945359747706,3.634693928535313e-05,0.0024128775848661346,16.074558,False,Hepatocyte
PCOLCE-AS1,0.004642159062766012,0.7995709345053489,1.0,12.917178,False,Hepatocyte
NFE4,-0.016486802684795413,0.36716286381942753,1.0,2.107834,False,Hepatocyte
LINC01004,0.038494759478040395,0.03518382427062036,0.6460349009690505,13.804446,False,Hepatocyte
KMT2E-AS1,0.01461447461085838,0.4240726349877144,1.0,3.227636,False,Hepatocyte
SLC26A4-AS1,,1.0,1.0,0.0,False,Hepatocyte
ST7-AS1,,1.0,1.0,0.0,False,Hepatocyte
ST7-OT4,,1.0,1.0,0.0,False,Hepatocyte
ST7-AS2,,1.0,1.0,0.0,False,Hepatocyte
POT1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC-PINT,-0.019136810241201486,0.29520282518299995,1.0,1.3167956,False,Hepatocyte
NDUFB2-AS1,-0.008660428866527025,0.6357226712193542,1.0,13.127943,False,Hepatocyte
WEE2-AS1,,1.0,1.0,0.0,False,Hepatocyte
TRBV11-2,,1.0,1.0,0.0,False,Hepatocyte
EPHA1-AS1,0.02597092700482387,0.15540129804209962,1.0,13.544331,False,Hepatocyte
OR2A1-AS1,,1.0,1.0,0.0,False,Hepatocyte
ATP6V0E2-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00996,0.03925298817203315,0.031733265484543235,0.622404729844564,14.024178,False,Hepatocyte
PRKAG2-AS1,0.021593693596362117,0.2375247495392794,1.0,14.572695,False,Hepatocyte
LINC01003,0.029491258609236716,0.10666551478455845,1.0,15.445347,False,Hepatocyte
PAXIP1-AS2,0.028339263907440487,0.12106562756605814,1.0,14.165497,False,Hepatocyte
BLACE,,1.0,1.0,0.0,False,Hepatocyte
MNX1-AS2,,1.0,1.0,0.0,False,Hepatocyte
MNX1-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00685,0.008897650550962706,0.6264970753891124,1.0,13.127989,False,Hepatocyte
LINC00106,,1.0,1.0,0.0,False,Hepatocyte
ASMTL-AS1,,1.0,1.0,0.0,False,Hepatocyte
LINC00102,0.02587554265737684,0.15692498847488845,1.0,12.400822,False,Hepatocyte
ARSD-AS1,,1.0,1.0,0.0,False,Hepatocyte
PRKX-AS1,,1.0,1.0,0.0,False,Hepatocyte
WWC3-AS1,,1.0,1.0,0.0,False,Hepatocyte
TLR8-AS1,0.020907312933708597,0.25277202770625273,1.0,12.856564,False,Hepatocyte
PHKA2-AS1,,1.0,1.0,0.0,False,Hepatocyte
ZFX-AS1,,1.0,1.0,0.0,False,Hepatocyte
GK-AS1,,1.0,1.0,0.0,False,Hepatocyte
TAB3-AS2,,1.0,1.0,0.0,False,Hepatocyte
